year,round,total_points,tele_points,jury_points,from_country_name,to_country_name,capital_distance_km,border_distance_km
2009,final,0,NA,NA,Iceland,Ukraine,3374.847958501658,2573.0131416727754
2009,final,4,NA,NA,Iceland,Denmark,2107.0913012427627,1468.4247661075815
2009,final,0,NA,NA,Iceland,Moldova,3581.296124830196,2995.488259628805
2009,final,7,NA,NA,Iceland,Portugal,2951.3058893172847,2456.7533549064033
2009,final,0,NA,NA,Iceland,Israel,5287.19652570775,4806.483730485131
2009,final,0,NA,NA,Iceland,Albania,3671.529892279378,3232.4868093699542
2009,final,1,NA,NA,Iceland,Croatia,3085.0364033531755,2715.7842973882402
2009,final,0,NA,NA,Iceland,Romania,3675.4521569649396,2858.2152184365655
2009,final,0,NA,NA,Iceland,Germany,2388.5633889432706,1631.198781019571
2009,final,3,NA,NA,Iceland,Sweden,2134.521417163574,1237.4731774380102
2009,final,0,NA,NA,Iceland,Malta,3973.399131108247,3700.788745647634
2009,final,0,NA,NA,Iceland,Lithuania,2794.0351647995767,2098.9821437671344
2009,final,0,NA,NA,Iceland,Spain,2894.1942771681934,2286.8251676389254
2009,final,8,NA,NA,Iceland,Finland,2415.9633007897028,1496.7818797060033
2009,final,8,NA,NA,Ireland,Norway,1265.7608814916773,843.6795809767443
2009,final,12,NA,NA,Ireland,Iceland,1497.1313302671808,1072.2251139216562
2009,final,0,NA,NA,Ireland,Azerbaijan,4375.660366350002,3977.425668811576
2009,final,0,NA,NA,Ireland,Turkey,3283.2039937832133,2703.121063944035
2009,final,10,NA,NA,Ireland,United Kingdom,462.93983954098337,0
2009,final,6,NA,NA,Ireland,Estonia,2002.1738762851485,1771.2820146806619
2009,final,0,NA,NA,Ireland,Greece,2853.8153319924504,2416.548928419011
2009,final,3,NA,NA,Ireland,France,777.3983443169765,412.8611897495693
2009,final,0,NA,NA,Ireland,Bosnia & Herzegovina,2080.619982372471,1792.874862755852
2009,final,0,NA,NA,Ireland,Armenia,4034.3245607154345,3885.0460237614434
2009,final,0,NA,NA,Ireland,Russia,2794.433557352851,1664.1595941566566
2009,final,0,NA,NA,Ireland,Ukraine,2515.5130788928986,2000.461051620235
2009,final,4,NA,NA,Ireland,Denmark,1238.341636637245,925.392338443612
2009,final,0,NA,NA,Ireland,Moldova,2568.489892136455,2339.726017066214
2009,final,0,NA,NA,Ireland,Portugal,1640.1084299400786,1040.0096056469395
2009,final,0,NA,NA,Ireland,Israel,4068.9885205258843,3922.7645909228995
2009,final,0,NA,NA,Ireland,Albania,2354.0527719177617,2209.7417752628908
2009,final,0,NA,NA,Ireland,Croatia,1797.426645237839,1624.6041199949711
2009,final,2,NA,NA,Ireland,Romania,2536.5549180024123,2027.7183373511373
2009,final,1,NA,NA,Ireland,Germany,1316.1111588253739,822.3085470218589
2009,final,0,NA,NA,Ireland,Sweden,1629.2618150946862,1154.173097261417
2009,final,5,NA,NA,Ireland,Malta,2522.3051524117573,2427.5458477245847
2009,final,7,NA,NA,Ireland,Lithuania,2050.6540861060116,1734.6021432621671
2009,final,0,NA,NA,Ireland,Spain,1451.0113654922723,863.7742223796687
2009,final,0,NA,NA,Ireland,Finland,2023.8586199283316,1650.9268568168086
2009,final,12,NA,NA,Israel,Norway,3611.300624685895,3356.5045884831998
2009,final,10,NA,NA,Israel,Iceland,5287.19652570775,4806.483730485131
2009,final,6,NA,NA,Israel,Azerbaijan,1626.441446998769,1061.388533813468
2009,final,3,NA,NA,Israel,Turkey,930.2667667418432,276.80154667364445
2009,final,4,NA,NA,Israel,United Kingdom,3607.566597338017,3382.1902309968737
2009,final,0,NA,NA,Israel,Estonia,3172.6902803854755,2764.1087722427096
2009,final,0,NA,NA,Israel,Greece,1252.0065577379887,724.7071512689745
2009,final,5,NA,NA,Israel,France,3332.2249480637665,2451.9790070292565
2009,final,0,NA,NA,Israel,Bosnia & Herzegovina,1989.2447688992872,1787.463514371072
2009,final,8,NA,NA,Israel,Armenia,1253.213838431466,1027.2879883264445
2009,final,7,NA,NA,Israel,Russia,2672.3914682166505,1173.8461376855512
2009,final,2,NA,NA,Israel,Ukraine,2110.14931106805,1236.8961062508629
2009,final,0,NA,NA,Israel,Denmark,3188.8738535492616,2891.9145422610904
2009,final,1,NA,NA,Israel,Moldova,1777.3895120269551,1488.546402536799
2009,final,0,NA,NA,Israel,Portugal,4059.468915331799,3732.7145214296534
2009,final,0,NA,NA,Israel,Israel,0,0
2009,final,0,NA,NA,Israel,Albania,1732.3444417036533,1499.1207090233454
2009,final,0,NA,NA,Israel,Croatia,2271.69980982296,1782.9160423521919
2009,final,0,NA,NA,Israel,Romania,1614.65848450024,1313.2329428202556
2009,final,0,NA,NA,Israel,Germany,2899.8272747208293,2446.5590780384828
2009,final,0,NA,NA,Israel,Sweden,3319.8371138417947,2940.3209065362794
2009,final,0,NA,NA,Israel,Malta,1961.1628549954623,1884.496887244614
2009,final,0,NA,NA,Israel,Lithuania,2663.9236073651186,2443.869658592633
2009,final,0,NA,NA,Israel,Spain,3592.208941962409,2837.6384140110495
2009,final,0,NA,NA,Israel,Finland,3247.246461480426,3075.8499766170007
2009,final,12,NA,NA,Latvia,Norway,843.0049338714352,599.8908626525584
2009,final,8,NA,NA,Latvia,Iceland,2576.6191221584754,2021.8489759021704
2009,final,4,NA,NA,Latvia,Azerbaijan,2610.175310528729,2043.922961822328
2009,final,0,NA,NA,Latvia,Turkey,1997.3359555361146,1509.1535217395838
2009,final,2,NA,NA,Latvia,United Kingdom,1678.173634637435,1300.270426064517
2009,final,10,NA,NA,Latvia,Estonia,276.5441621886168,0
2009,final,0,NA,NA,Latvia,Greece,2111.059473570791,1548.9862428221002
2009,final,5,NA,NA,Latvia,France,1705.5817152156378,1170.8961809885582
2009,final,0,NA,NA,Latvia,Bosnia & Herzegovina,1513.0389445220428,1232.097253915704
2009,final,0,NA,NA,Latvia,Armenia,2374.934417801466,1997.642118196251
2009,final,6,NA,NA,Latvia,Russia,839.97994988778,0
2009,final,0,NA,NA,Latvia,Ukraine,838.4315092711738,418.85524578485325
2009,final,3,NA,NA,Latvia,Denmark,726.5280451084657,384.95896342041084
2009,final,0,NA,NA,Latvia,Moldova,1153.212976101224,803.9774006220038
2009,final,0,NA,NA,Latvia,Portugal,3153.2548691179236,2526.8219979331793
2009,final,0,NA,NA,Latvia,Israel,2927.302007109983,2573.981486003267
2009,final,0,NA,NA,Latvia,Albania,1766.2073068897505,1495.0388918245048
2009,final,0,NA,NA,Latvia,Croatia,1360.6689414994812,1108.93781140962
2009,final,0,NA,NA,Latvia,Romania,1400.3616209390543,823.981281782512
2009,final,0,NA,NA,Latvia,Germany,846.7091458228915,495.8577433289371
2009,final,0,NA,NA,Latvia,Sweden,442.45081680782135,144.7508587149964
2009,final,1,NA,NA,Latvia,Malta,2450.210887329934,2289.7789340252016
2009,final,7,NA,NA,Latvia,Lithuania,264.4253478401675,0
2009,final,0,NA,NA,Latvia,Spain,2715.7171604855916,1984.2480503420334
2009,final,0,NA,NA,Latvia,Finland,359.8144004186514,216.14547152383702
2009,final,12,NA,NA,Lithuania,Norway,1047.1353178822544,644.5123542408512
2009,final,8,NA,NA,Lithuania,Iceland,2794.0351647995767,2098.9821437671344
2009,final,5,NA,NA,Lithuania,Azerbaijan,2411.4868471961336,2015.6098362561424
2009,final,0,NA,NA,Lithuania,Turkey,1734.284133368341,1326.585235325531
2009,final,3,NA,NA,Lithuania,United Kingdom,1724.723818749653,1285.1479963629479
2009,final,10,NA,NA,Lithuania,Estonia,529.4310351321072,154.182361897782
2009,final,0,NA,NA,Lithuania,Greece,1860.8113691701355,1356.61074191377
2009,final,6,NA,NA,Lithuania,France,1698.7063499131116,1114.2024110747345
2009,final,0,NA,NA,Lithuania,Bosnia & Herzegovina,1303.91327169532,1046.315847969054
2009,final,0,NA,NA,Lithuania,Armenia,2150.3508041074538,1953.8168045960172
2009,final,7,NA,NA,Lithuania,Russia,788.0665207334373,0
2009,final,4,NA,NA,Lithuania,Ukraine,588.6446824981672,221.0147638753259
2009,final,2,NA,NA,Lithuania,Denmark,815.8218351243546,367.9426513606469
2009,final,0,NA,NA,Lithuania,Moldova,888.8981602361737,637.8035962768392
2009,final,0,NA,NA,Lithuania,Portugal,3122.0302928384285,2481.986480704498
2009,final,0,NA,NA,Lithuania,Israel,2663.9236073651186,2443.869658592633
2009,final,0,NA,NA,Lithuania,Albania,1539.21329121232,1285.1125256835344
2009,final,0,NA,NA,Lithuania,Croatia,1186.4609523630938,954.8753060797862
2009,final,0,NA,NA,Lithuania,Romania,1141.1302055620731,644.7386483861508
2009,final,0,NA,NA,Lithuania,Germany,821.2340278909386,457.99498321467087
2009,final,0,NA,NA,Lithuania,Sweden,677.723225065865,193.0329580189644
2009,final,1,NA,NA,Lithuania,Malta,2247.0481894182276,2118.456834610295
2009,final,0,NA,NA,Lithuania,Lithuania,0,0
2009,final,0,NA,NA,Lithuania,Spain,2663.2815504228756,1920.8002703752966
2009,final,0,NA,NA,Lithuania,Finland,611.1353933898408,376.26103760328897
2009,final,8,NA,NA,Malta,Norway,2683.9247422864883,2499.344415627341
2009,final,12,NA,NA,Malta,Iceland,3973.399131108247,3700.788745647634
2009,final,1,NA,NA,Malta,Azerbaijan,3111.745669117341,2676.5017422921997
2009,final,5,NA,NA,Malta,Turkey,1667.4659185166024,1071.4956298762327
2009,final,10,NA,NA,Malta,United Kingdom,2087.318978843325,1975.4581319753022
2009,final,0,NA,NA,Malta,Estonia,2719.1521677001424,2501.8116077599548
2009,final,7,NA,NA,Malta,Greece,850.986818434358,573.0304773255629
2009,final,0,NA,NA,Malta,France,1750.2219637690478,745.2046000773747
2009,final,0,NA,NA,Malta,Bosnia & Herzegovina,943.3673485066366,809.4934337646706
2009,final,0,NA,NA,Malta,Armenia,2656.8217550009417,2567.875098203623
2009,final,0,NA,NA,Malta,Russia,2814.2230000195373,2092.947695586754
2009,final,2,NA,NA,Malta,Ukraine,2063.4454436364877,1503.189446665866
2009,final,6,NA,NA,Malta,Denmark,2204.0955716591898,2073.60819059967
2009,final,0,NA,NA,Malta,Moldova,1713.359346913433,1562.4491796062284
2009,final,0,NA,NA,Malta,Portugal,2108.8115499445544,1879.093374309242
2009,final,0,NA,NA,Malta,Israel,1961.1628549954623,1884.496887244614
2009,final,0,NA,NA,Malta,Albania,759.0293981006228,637.7487218448651
2009,final,0,NA,NA,Malta,Croatia,1109.3593482858494,793.8713006687767
2009,final,0,NA,NA,Malta,Romania,1364.7330839657948,1131.9885376188997
2009,final,0,NA,NA,Malta,Germany,1849.8006529059942,1281.745676134165
2009,final,4,NA,NA,Malta,Sweden,2619.168841243324,2152.794912409673
2009,final,0,NA,NA,Malta,Malta,0,0
2009,final,0,NA,NA,Malta,Lithuania,2247.0481894182276,2118.456834610295
2009,final,0,NA,NA,Malta,Spain,1664.5647889752229,976.9884519165641
2009,final,3,NA,NA,Malta,Finland,2800.524329335383,2699.9522797737477
2009,final,8,NA,NA,Moldova,Norway,1857.395463245998,1532.1169024880699
2009,final,3,NA,NA,Moldova,Iceland,3581.296124830196,2995.488259628805
2009,final,10,NA,NA,Moldova,Azerbaijan,1835.6825952181134,1319.8832252586596
2009,final,0,NA,NA,Moldova,Turkey,850.614687513481,380.3984880268583
2009,final,1,NA,NA,Moldova,United Kingdom,2146.2281075324217,1815.2355847099423
2009,final,7,NA,NA,Moldova,Estonia,1408.3728183343994,1007.8996673853263
2009,final,0,NA,NA,Moldova,Greece,1087.0280963701837,442.38008338072626
2009,final,0,NA,NA,Moldova,France,1976.5999466406877,1352.3025912574158
2009,final,0,NA,NA,Moldova,Bosnia & Herzegovina,888.5889677815852,669.8326759281741
2009,final,0,NA,NA,Moldova,Armenia,1467.5992983828564,1219.7293752560536
2009,final,6,NA,NA,Moldova,Russia,1144.931815676135,491.0870755797672
2009,final,4,NA,NA,Moldova,Ukraine,400.0876192643928,0
2009,final,5,NA,NA,Moldova,Denmark,1480.197584442358,1088.9366253410067
2009,final,0,NA,NA,Moldova,Moldova,0,0
2009,final,0,NA,NA,Moldova,Portugal,3195.723759544651,2666.528802375973
2009,final,0,NA,NA,Moldova,Israel,1777.3895120269551,1488.546402536799
2009,final,0,NA,NA,Moldova,Albania,957.1989847405296,710.7471435483393
2009,final,2,NA,NA,Moldova,Croatia,994.8222866693038,643.8881726375608
2009,final,12,NA,NA,Moldova,Romania,357.20805728460624,0
2009,final,0,NA,NA,Moldova,Germany,1264.5213846353513,893.4887774994845
2009,final,0,NA,NA,Moldova,Sweden,1543.9925855350702,1109.5513219313616
2009,final,0,NA,NA,Moldova,Malta,1713.359346913433,1562.4491796062284
2009,final,0,NA,NA,Moldova,Lithuania,888.8981602361737,637.8035962768392
2009,final,0,NA,NA,Moldova,Spain,2695.370101093252,1930.9891863547784
2009,final,0,NA,NA,Moldova,Finland,1486.5020950668302,1293.505013011274
2009,final,10,NA,NA,Montenegro,Norway,2027.5543818101573,1779.800469945765
2009,final,5,NA,NA,Montenegro,Iceland,3542.4400956936056,3117.48863200029
2009,final,6,NA,NA,Montenegro,Azerbaijan,2549.3675866763506,2034.9924717064914
2009,final,3,NA,NA,Montenegro,Turkey,1170.5887988662055,506.05860514214856
2009,final,0,NA,NA,Montenegro,United Kingdom,1773.6947067809829,1566.9434329000876
2009,final,0,NA,NA,Montenegro,Estonia,1926.3447834852343,1609.816281581588
2009,final,2,NA,NA,Montenegro,Greece,624.0981493393002,174.3004486411405
2009,final,1,NA,NA,Montenegro,France,1492.6826388076415,729.6767740445057
2009,final,12,NA,NA,Montenegro,Bosnia & Herzegovina,172.16940852028236,0
2009,final,0,NA,NA,Montenegro,Armenia,2115.956484714636,1912.6264100521853
2009,final,0,NA,NA,Montenegro,Russia,1981.7231029694283,1207.661228090096
2009,final,0,NA,NA,Montenegro,Ukraine,1235.6832886782765,569.7271614211077
2009,final,0,NA,NA,Montenegro,Denmark,1548.7795684061239,1303.4799399600813
2009,final,0,NA,NA,Montenegro,Moldova,911.1840315401433,681.4352539890295
2009,final,0,NA,NA,Montenegro,Portugal,2422.0226746627773,2027.5553743885218
2009,final,4,NA,NA,Montenegro,Israel,1839.576175202957,1682.3272619042975
2009,final,7,NA,NA,Montenegro,Albania,132.084158563499,0
2009,final,8,NA,NA,Montenegro,Croatia,457.4560311942661,0
2009,final,0,NA,NA,Montenegro,Romania,594.5371861626124,217.00936111547057
2009,final,0,NA,NA,Montenegro,Germany,1202.910661085284,637.893178186265
2009,final,0,NA,NA,Montenegro,Sweden,1880.8380390893926,1359.8068333420088
2009,final,0,NA,NA,Montenegro,Malta,834.3141351597691,779.6765389491343
2009,final,0,NA,NA,Montenegro,Lithuania,1430.9831357970425,1200.9801584835734
2009,final,0,NA,NA,Montenegro,Spain,1920.8430981675006,1217.0488508169037
2009,final,0,NA,NA,Montenegro,Finland,2009.2095650058848,1826.0422247657912
2009,final,12,NA,NA,Netherlands,Norway,914.6700340050869,503.1090399129501
2009,final,7,NA,NA,Netherlands,Iceland,2020.7436915799108,1655.4369262144965
2009,final,10,NA,NA,Netherlands,Azerbaijan,3627.3165344566237,3093.5682680274936
2009,final,8,NA,NA,Netherlands,Turkey,2533.7098223949133,1844.45601865304
2009,final,3,NA,NA,Netherlands,United Kingdom,357.77451573421183,135.0353946700531
2009,final,0,NA,NA,Netherlands,Estonia,1456.4997445932654,1061.9667081262257
2009,final,1,NA,NA,Netherlands,Greece,2161.517793415503,1594.0348934981128
2009,final,6,NA,NA,Netherlands,France,428.01602517217225,54.84756219900045
2009,final,4,NA,NA,Netherlands,Bosnia & Herzegovina,1371.9170003915308,954.9111157427031
2009,final,5,NA,NA,Netherlands,Armenia,3279.0546881223295,3000.615721379828
2009,final,0,NA,NA,Netherlands,Russia,2146.882488893499,824.7048752553742
2009,final,0,NA,NA,Netherlands,Ukraine,1779.5133877733567,1123.4551610270669
2009,final,0,NA,NA,Netherlands,Denmark,621.2874448283054,201.91734551894137
2009,final,0,NA,NA,Netherlands,Moldova,1812.2554613877305,1455.291228358807
2009,final,0,NA,NA,Netherlands,Portugal,1862.6347794049902,1284.590256538936
2009,final,0,NA,NA,Netherlands,Israel,3344.504240605326,3071.8243069258583
2009,final,0,NA,NA,Netherlands,Albania,1663.03861291498,1374.6712072550765
2009,final,0,NA,NA,Netherlands,Croatia,1082.9602355030613,805.8903240217587
2009,final,0,NA,NA,Netherlands,Romania,1785.2413931721087,1167.9053129183726
2009,final,2,NA,NA,Netherlands,Germany,575.0853052047154,0
2009,final,0,NA,NA,Netherlands,Sweden,1127.1789146493159,444.5676018091501
2009,final,0,NA,NA,Netherlands,Malta,1979.063930519267,1772.7055712796002
2009,final,0,NA,NA,Netherlands,Lithuania,1368.3508325826976,918.8395035920347
2009,final,0,NA,NA,Netherlands,Spain,1481.1214856082277,943.9051771684158
2009,final,0,NA,NA,Netherlands,Finland,1502.1053099569565,1069.796088277442
2009,final,8,NA,NA,North Macedonia,Norway,2121.71513029401,1970.1005229143595
2009,final,2,NA,NA,North Macedonia,Iceland,3681.1484385896297,3331.4859239326656
2009,final,3,NA,NA,North Macedonia,Azerbaijan,2376.433549978936,1826.8143034982047
2009,final,12,NA,NA,North Macedonia,Turkey,986.6654884707963,265.0236032042357
2009,final,6,NA,NA,North Macedonia,United Kingdom,1940.881392494085,1784.0186230309391
2009,final,0,NA,NA,North Macedonia,Estonia,1952.1383761254478,1712.019766345919
2009,final,0,NA,NA,North Macedonia,Greece,487.5852486047213,0
2009,final,0,NA,NA,North Macedonia,France,1667.9823082655546,905.0997094391802
2009,final,10,NA,NA,North Macedonia,Bosnia & Herzegovina,322.29025880561306,185.1257187690308
2009,final,1,NA,NA,North Macedonia,Armenia,1939.2972174738054,1700.6540622665043
2009,final,0,NA,NA,North Macedonia,Russia,1924.110866853367,1157.6700498741627
2009,final,0,NA,NA,North Macedonia,Ukraine,1168.1716738123632,574.83756431908
2009,final,0,NA,NA,North Macedonia,Denmark,1650.4543045862015,1489.4930532994347
2009,final,0,NA,NA,North Macedonia,Moldova,810.0626508910224,575.5071302885646
2009,final,0,NA,NA,North Macedonia,Portugal,2601.078398235616,2208.745386133556
2009,final,0,NA,NA,North Macedonia,Israel,1667.1648225808015,1411.9490027163204
2009,final,7,NA,NA,North Macedonia,Albania,153.01747360322352,0
2009,final,4,NA,NA,North Macedonia,Croatia,608.465707613188,178.99760322835562
2009,final,5,NA,NA,North Macedonia,Romania,465.4000006263998,170.2854151517258
2009,final,0,NA,NA,North Macedonia,Germany,1315.4009094883597,856.9505252232069
2009,final,0,NA,NA,North Macedonia,Sweden,1942.22853891581,1549.390633020122
2009,final,0,NA,NA,North Macedonia,Malta,903.308656887793,775.3484964083852
2009,final,0,NA,NA,North Macedonia,Lithuania,1439.0328935836017,1289.9916530918235
2009,final,0,NA,NA,North Macedonia,Spain,2100.9070872943053,1371.032129377046
2009,final,0,NA,NA,North Macedonia,Finland,2035.4089893924738,1940.512496549468
2009,final,0,NA,NA,Norway,Norway,0,0
2009,final,12,NA,NA,Norway,Iceland,1747.414349167713,968.3178182002713
2009,final,10,NA,NA,Norway,Azerbaijan,3450.2966300494636,3028.4877772611753
2009,final,7,NA,NA,Norway,Turkey,2700.588990642067,2150.6378082776064
2009,final,2,NA,NA,Norway,United Kingdom,1154.0498210966707,301.2776847816645
2009,final,0,NA,NA,Norway,Estonia,785.0120727598608,553.9232445627312
2009,final,0,NA,NA,Norway,Greece,2605.410750014397,2102.3326637973314
2009,final,1,NA,NA,Norway,France,1341.4158109046327,818.2389872717155
2009,final,0,NA,NA,Norway,Bosnia & Herzegovina,1858.5179290293927,1526.067588559268
2009,final,0,NA,NA,Norway,Armenia,3197.365369216241,2965.3056877424733
2009,final,0,NA,NA,Norway,Russia,1643.3006581436666,0
2009,final,5,NA,NA,Norway,Ukraine,1627.947016686261,1107.6520206035843
2009,final,8,NA,NA,Norway,Denmark,483.1946574606389,112.54233614878923
2009,final,3,NA,NA,Norway,Moldova,1857.395463245998,1532.1169024880699
2009,final,0,NA,NA,Norway,Portugal,2738.7158270900777,2017.4619660574274
2009,final,0,NA,NA,Norway,Israel,3611.300624685895,3356.5045884831998
2009,final,0,NA,NA,Norway,Albania,2158.7549732044563,1890.4765783964456
2009,final,0,NA,NA,Norway,Croatia,1605.321634903705,1398.4499970606105
2009,final,0,NA,NA,Norway,Romania,2003.5992316272534,1418.2035864576715
2009,final,6,NA,NA,Norway,Germany,838.4943193633948,332.58871870302477
2009,final,4,NA,NA,Norway,Sweden,416.3789046559945,0
2009,final,0,NA,NA,Norway,Malta,2683.9247422864883,2499.344415627341
2009,final,0,NA,NA,Norway,Lithuania,1047.1353178822544,644.5123542408512
2009,final,0,NA,NA,Norway,Spain,2389.123299143133,1732.6109631445224
2009,final,0,NA,NA,Norway,Finland,786.4355294893247,0
2009,final,12,NA,NA,Poland,Norway,1060.7435487749738,570.0630006494522
2009,final,1,NA,NA,Poland,Iceland,2770.0869751738933,1968.151039561344
2009,final,6,NA,NA,Poland,Azerbaijan,2554.700399634402,1907.597586108964
2009,final,0,NA,NA,Poland,Turkey,1642.9993820830168,833.8880338057463
2009,final,4,NA,NA,Poland,United Kingdom,1446.8958114488228,833.7578412534183
2009,final,8,NA,NA,Poland,Estonia,831.703757424123,392.5975567990461
2009,final,0,NA,NA,Poland,Greece,1600.5150013490384,833.4523152317705
2009,final,0,NA,NA,Poland,France,1366.8987689103164,517.3098076598455
2009,final,0,NA,NA,Poland,Bosnia & Herzegovina,953.9057288015522,465.8838939576981
2009,final,2,NA,NA,Poland,Armenia,2235.687494676507,1820.9876596414313
2009,final,3,NA,NA,Poland,Russia,1150.2462032549024,0
